4501.29	3364.05
4500.4	3253.71
4499.52	3366.29
4498.64	3184.7
4497.75	3266.15
4496.87	3285.37
4495.98	3265.01
4495.1	3193.79
4494.22	3122.59
4493.33	3147.47
4492.45	3240.14
4491.56	3200.04
4490.68	3219.25
4489.79	3102.93
4488.9	3153.2
4488.02	3200.64
4487.13	3104.13
4486.25	3061.27
4485.36	3173.58
4484.47	3136.36
4483.59	3048.39
4482.7	3019.67
4481.81	3174.19
4480.93	3142.63
4480.04	3085.72
4479.15	2986.57
4478.26	3008.59
4477.38	2993.98
4476.49	3077.94
4475.6	3052.07
4474.71	3054.35
4473.83	2994.71
4472.94	3005.45
4472.05	3010.55
4471.16	2959.39
4470.27	2936.38
4469.38	3098.97
4468.49	3033.76
4467.6	2898.3
4466.71	2894.98
4465.82	2959.11
4464.93	2981.07
4464.04	3025.5
4463.15	2909.82
4462.26	2937.39
4461.37	2855.45
4460.48	2891.45
4459.59	2980.76
4458.7	2935.34
4457.81	2971.31
4456.92	2841.74
4456.03	2863.69
4455.14	2905.25
4454.24	2935.59
4453.35	2926.67
4452.46	2948.58
4451.57	2936.85
4450.68	2899.92
4449.78	2851.79
4448.89	2915.71
4448	2926.4
4447.11	2869.9
4446.21	2788.21
4445.32	2930.47
4444.43	2860
4443.53	2837.11
4442.64	2923.34
4441.75	2928.42
4440.85	2776.9
4439.96	2941.38
4439.06	2843.03
4438.17	2811.78
4437.27	2830.85
4436.38	2908.59
4435.48	2938.81
4434.59	2846.13
4433.69	2962.92
4432.8	2937.27
4431.9	2880.93
4431.01	2927.87
4430.11	2849.23
4429.22	2871.05
4428.32	2929.13
4427.42	2923.04
4426.53	2955.99
4425.63	2944.32
4424.73	2910.36
4423.84	2971.17
4422.94	2900.98
4422.04	2942.27
4421.14	2966.82
4420.25	2938.45
4419.35	2971.35
4418.45	2845.54
4417.55	2989.8
4416.65	2958.66
4415.76	3011.02
4414.86	3027.19
4413.96	2823.58
4413.06	2959.37
4412.16	3153.52
4411.26	3019.51
4410.36	2952.26
4409.46	3051.8
4408.56	3009.59
4407.66	3089.63
4406.76	3194.66
4405.86	3105.22
4404.96	3082.46
4404.06	3134.67
4403.16	3011.98
4402.26	3122.47
4401.36	3169.1
4400.46	3013.17
4399.56	3104.19
4398.66	3064.81
4397.76	3189.07
4396.85	3166.33
4395.95	3124.19
4395.05	3170.76
4394.15	3311.53
4393.25	3225.06
4392.34	3290.98
4391.44	3121.45
4390.54	3226.14
4389.64	3228.34
4388.73	3479.68
4387.83	3263.19
4386.93	3329.03
4386.02	3176.27
4385.12	3286.37
4384.21	3280.26
4383.31	3310.11
4382.41	3339.94
4381.5	3328.3
4380.6	3358.11
4379.69	3385.16
4378.79	3312.73
4377.88	3497.23
4376.98	3435.85
4376.07	3468.39
4375.17	3384.95
4374.26	3456.13
4373.36	3306.48
4372.45	3388.69
4371.54	3476.38
4370.64	3511.63
4369.73	3574.45
4368.82	3474.55
4367.92	3435.34
4367.01	3611.16
4366.1	3541.63
4365.2	3642.96
4364.29	3504.57
4363.38	3589.35
4362.47	3748.46
4361.57	3510.98
4360.66	3614.99
4359.75	3633.62
4358.84	3558.67
4357.93	3681.88
4357.02	3689.48
4356.11	3647.57
4355.21	3575.42
4354.3	3649.04
4353.39	3623.66
4352.48	3669.75
4351.57	3680.1
4350.66	3605.26
4349.75	3634.85
4348.84	3708.37
4347.93	3740.68
4347.02	3781.21
4346.11	3813.49
4345.2	3683.81
4344.29	3694.14
4343.37	3756.6
4342.46	3832.76
4341.55	3714.13
4340.64	3812.21
4339.73	3822.51
4338.82	3780.71
4337.9	3843.09
4336.99	3839.68
4336.08	3992.45
4335.17	3767.09
4334.26	3725.34
4333.34	3812.33
4332.43	3882.85
4331.52	3849.31
4330.6	3851.37
4329.69	3845.22
4328.78	3841.81
4327.86	3895.85
4326.95	3881.48
4326.03	3897.21
4325.12	3899.26
4324.21	3854.83
4323.29	3903.35
4322.38	3962.79
4321.46	3901.98
4320.55	3770.15
4319.63	3925.19
4318.72	3968.19
4317.8	3809.12
4316.88	3813.91
4315.97	3897.85
4315.05	3984.5
4314.14	4030.18
4313.22	3950.35
4312.3	3974.21
4311.39	3927.14
4310.47	3863.74
4309.55	3914.85
4308.63	3927.79
4307.72	3932.55
4306.8	3948.21
4305.88	3895.75
4304.96	3900.51
4304.05	3842.63
4303.13	3880.07
