1000.66	8875.39
999.081	8845.24
997.505	8857.55
995.929	9082.41
994.352	8993.18
992.775	8965.81
991.198	8928.95
989.621	8963.42
988.043	8867.95
986.465	8926.18
984.886	8889.36
983.307	8812.97
981.728	8882.25
980.148	8813.8
978.568	8856.15
976.988	8795.65
975.407	8872.78
973.826	8799.65
972.245	8887.81
970.663	8697.75
969.081	8740.06
967.499	8749.18
965.916	8763.03
964.333	8630.02
962.749	8740.19
961.165	8678.27
959.581	8876.76
957.997	8753.3
956.412	8677.22
954.827	8777.79
953.241	8794.76
951.655	8545.32
950.069	8658.47
948.482	8755.81
946.895	8761.74
945.308	8710.96
943.72	8594.08
942.132	8697.64
940.543	8653.21
938.955	8802.35
937.365	8701.28
935.776	8576.66
934.186	8664.38
932.596	8777.22
931.005	8699.82
929.414	8691.59
927.823	8628.39
926.232	8767.83
924.64	8633.97
923.047	8628.9
921.455	8556.34
919.862	8568.56
918.268	8657.65
916.674	8572.59
915.08	8727.5
913.486	8549.95
911.891	8535.5
910.296	8594.72
908.7	8572.44
907.105	8598.72
905.508	8535.72
903.912	8496.24
902.315	8610.19
900.717	8647.4
899.12	8586.01
897.522	8662.31
895.923	8635.35
894.325	8558.37
892.726	8465.78
891.126	8693.66
889.526	8601.08
887.926	8622.6
886.326	8503.52
884.725	8656.23
883.124	8565.3
881.522	8541.53
879.92	8762.79
878.318	8654.74
876.715	8679.32
875.112	8708.57
873.509	8739.37
871.905	8679.74
870.301	8710.53
868.696	8635.35
867.092	8683.27
865.486	8676.65
863.881	8704.3
862.275	8722.59
860.669	8793.79
859.062	8794.94
857.455	8750.96
855.848	8724.12
854.24	8795.25
852.632	8637.82
851.024	8670.08
849.415	8795.57
847.806	8899.25
846.196	8786.97
844.587	8904.58
842.976	8742.67
841.366	8838.5
839.755	8842.73
838.144	8854.71
836.532	8753.45
834.92	8774.76
833.308	8903.03
831.695	8997.15
830.082	9005.98
828.468	8923.39
826.854	8870.27
825.24	8849.7
823.626	8959.2
822.011	8915.39
820.396	8948.99
818.78	8960.91
817.164	8948.07
815.548	8972.36
813.931	9033.75
812.314	9023.99
810.696	8861.22
809.079	9035.4
807.46	8925.22
805.842	8975.74
804.223	8955.19
802.604	8957.81
800.984	8966.61
