4501.29	930.843
4500.4	916.697
4499.52	925.024
4498.64	941.833
4497.75	873.801
4496.87	910.405
4495.98	898.939
4495.1	890.304
4494.22	859.064
4493.33	929.549
4492.45	980.236
4491.56	906.631
4490.68	864.115
4489.79	911.962
4488.9	883.574
4488.02	911.645
4487.13	807.075
4486.25	900.042
4485.36	930.916
4484.47	919.472
4483.59	877.013
4482.7	921.972
4481.81	896.44
4480.93	859.644
4480.04	913.036
4479.15	932.6
4478.26	867.646
4477.38	822.43
4476.49	853.264
4475.6	912.242
4474.71	793.85
4473.83	819.043
4472.94	847.041
4472.05	821.571
4471.16	869.251
4470.27	891.601
4469.38	933.627
4468.49	804.129
4467.6	834.912
4466.71	868.494
4465.82	854.292
4464.93	896.288
4464.04	848.376
4463.15	814.524
4462.26	870.546
4461.37	878.817
4460.48	833.748
4459.59	839.216
4458.7	903.614
4457.81	855.758
4456.92	819.141
4456.03	847.046
4455.14	869.332
4454.24	838.339
4453.35	835.389
4452.46	826.835
4451.57	804.272
4450.68	860.169
4449.78	832.005
4448.89	843.063
4448	803.711
4447.11	837.169
4446.21	848.221
4445.32	797.692
4444.43	859.119
4443.53	817
4442.64	830.844
4441.75	855.872
4440.85	875.298
4439.96	791.265
4439.06	888.97
4438.17	866.454
4437.27	849.536
4436.38	877.328
4435.48	874.381
4434.59	857.47
4433.69	826.602
4432.8	806.913
4431.9	834.688
4431.01	865.244
4430.11	865.093
4429.22	837.041
4428.32	850.843
4427.42	839.537
4426.53	881.221
4425.63	872.702
4424.73	822.371
4423.84	883.546
4422.94	900.112
4422.04	821.94
4421.14	841.296
4420.25	882.928
4419.35	843.787
4418.45	882.619
4417.55	840.708
4416.65	921.277
4415.76	907.202
4414.86	843.049
4413.96	873.502
4413.06	917.851
4412.16	892.662
4411.26	903.628
4410.36	909.03
4409.46	878.297
4408.56	903.154
4407.66	877.989
4406.76	897.281
4405.86	913.789
4404.96	858.09
4404.06	932.905
4403.16	855.013
4402.26	896.496
4401.36	879.689
4400.46	896.182
4399.56	896.025
4398.66	929.152
4397.76	951.174
4396.85	926.053
4395.95	939.752
4395.05	934.044
4394.15	908.94
4393.25	897.698
4392.34	977.876
4391.44	1010.94
4390.54	933.226
4389.64	988.437
4388.73	938.435
4387.83	927.2
4386.93	965.779
4386.02	996.044
4385.12	968.207
4384.21	1009.52
4383.31	978.928
4382.41	1045.11
4381.5	970.292
4380.6	1030.93
4379.69	1025.22
4378.79	989.122
4377.88	939.225
4376.98	961.156
4376.07	1010.69
4375.17	1016.04
4374.26	996.536
4373.36	1057.08
4372.45	1032.06
4371.54	949.108
4370.64	1009.63
4369.73	1009.45
4368.82	1047.88
4367.92	1022.88
4367.01	1050.27
4366.1	1094.18
4365.2	1036.12
4364.29	1093.8
4363.38	1096.36
4362.47	1063.12
4361.57	1082.21
4360.66	1048.98
4359.75	1106.6
4358.84	1018.34
4357.93	1095.21
4357.02	1075.76
4356.11	1050.81
4355.21	1086.38
4354.3	1116.44
4353.39	1022.76
4352.48	1127.04
4351.57	1113.1
4350.66	1107.41
