4501.29	879.916
4500.4	899.721
4499.52	868.447
4498.64	885.266
4497.75	856.834
4496.87	882.131
4495.98	913.073
4495.1	881.825
4494.22	895.801
4493.33	889.994
4492.45	858.765
4491.56	909.455
4490.68	923.417
4489.79	855.494
4488.9	892.043
4488.02	826.972
4487.13	919.952
4486.25	888.756
4485.36	905.527
4484.47	829.217
4483.59	848.813
4482.7	800.734
4481.81	780.861
4480.93	842.733
4480.04	831.314
4479.15	828.352
4478.26	811.305
4477.38	844.963
4476.49	850.448
4475.6	810.882
4474.71	827.631
4473.83	816.228
4472.94	906.137
4472.05	880.657
4471.16	888.943
4470.27	908.476
4469.38	826.766
4468.49	784.448
4467.6	834.912
4466.71	848.819
4465.82	871.153
4464.93	775.472
4464.04	859.613
4463.15	775.202
4462.26	783.491
4461.37	836.701
4460.48	875.857
4459.59	822.376
4458.7	855.908
4457.81	780.003
4456.92	765.84
4456.03	816.193
4455.14	776.79
4454.24	815.908
4453.35	796.143
4452.46	846.455
4451.57	835.098
4450.68	820.943
4449.78	803.991
4448.89	787.046
4448	781.308
4447.11	797.971
4446.21	825.826
4445.32	783.698
4444.43	870.312
4443.53	791.818
4442.64	746.921
4441.75	802.729
4440.85	802.589
4439.96	813.633
4439.06	791.127
4438.17	768.629
4437.27	838.358
4436.38	759.978
4435.48	773.813
4434.59	798.816
4433.69	801.469
4432.8	846.002
4431.9	843.063
4431.01	775.929
4430.11	887.418
4429.22	781.238
4428.32	789.47
4427.42	817.224
4426.53	814.292
4425.63	808.574
4424.73	805.645
4423.84	838.95
4422.94	799.79
4422.04	855.374
4421.14	849.653
4420.25	857.861
4419.35	796.446
4418.45	840.855
4417.55	790.599
4416.65	887.877
4415.76	801.454
4414.86	915.39
4413.96	826.21
4413.06	839.973
4412.16	773.085
4411.26	820.216
4410.36	864.551
4409.46	825.488
4408.56	864.248
4407.66	864.097
4406.76	925.061
4405.86	938.787
4404.96	880.305
4404.06	830.174
4403.16	868.893
4402.26	885.394
4401.36	904.664
4400.46	857.339
4399.56	920.992
4398.66	887.548
4397.76	937.308
4396.85	876.146
4395.95	873.221
4395.05	958.989
4394.15	975.448
4393.25	845.055
4392.34	922.472
4391.44	963.856
4390.54	891.688
4389.64	924.756
4388.73	916.289
4387.83	985.323
4386.93	899.364
4386.02	932.408
4385.12	923.946
4384.21	951.442
4383.31	987.224
4382.41	876.457
4381.5	970.292
4380.6	948.011
4379.69	1000.35
4378.79	947.678
4377.88	961.324
4376.98	941.822
4376.07	988.601
4375.17	991.189
4374.26	971.692
4373.36	1046.04
4372.45	990.667
4371.54	1004.29
4370.64	932.39
4369.73	957.049
4368.82	1006.52
4367.92	1028.4
4367.01	1036.49
4366.1	1017.01
4365.2	1027.86
4364.29	997.369
4363.38	1005.46
4362.47	1035.58
4361.57	1032.64
4360.66	1010.43
4359.75	1059.81
4358.84	1081.64
4357.93	1062.19
4357.02	1053.75
4356.11	1023.3
4355.21	1036.87
4354.3	1080.69
4353.39	1047.51
4352.48	1025.33
4351.57	1044.39
4350.66	1118.4
4349.75	1005.56
4348.84	1068.56
4347.93	1076.61
4347.02	1081.92
4346.11	1078.98
4345.2	1076.04
4344.29	1097.81
4343.37	1053.71
4342.46	1094.68
4341.55	1176.78
4340.64	1108.01
4339.73	1066.68
4338.82	1099.4
4337.9	1104.68
4336.99	1049.68
4336.08	1118
4335.17	1136.98
4334.26	1134.04
4333.34	1125.62
4332.43	1130.9
4331.52	1108.8
4330.6	1130.5
4329.69	1206.93
4328.78	1116.42
4327.86	1094.34
4326.95	1157.06
4326.03	1170.53
